,distance_stream_downstream
1866,27899.166
1867,28412.969
1868,29108.71
1869,29058.092
1870,29108.71
1871,29058.092
1872,29108.71
1873,29592.541
1874,29643.16
1875,29592.541
1876,29643.16
1877,29804.422
1878,30318.18
1879,30368.797
1880,30530.055
1881,31255.674
1882,31094.416
1883,31255.674
1884,31416.93
1885,31820.041
1886,31981.305
1887,32142.568
1888,32303.824
1889,32465.082
1890,32868.19
1891,33029.457
1892,33190.72
1893,34027.004
1894,33865.746
1895,34027.004
1896,34188.258
1897,34349.516
1898,34752.63
1899,34913.89
1900,35075.15
1901,35236.406
1902,35397.66
1903,35558.918
1904,35720.176
1905,36123.29
1906,36284.55
1907,36445.812
1908,36959.57
1909,37010.188
1910,37282.098
1911,37332.715
1912,37493.973
1913,37655.227
1914,38058.332
1915,38219.582
1916,38733.324
1917,38783.938
1918,39509.54
1919,39458.926
1920,39509.54
1921,39670.797
1922,40073.902
1923,40235.156
1924,40638.27
1925,40799.53
1926,41313.23
1927,41363.844
1928,42552.734
1929,15983.86
1930,15822.598
1931,15661.328
1932,15610.704
1933,15096.953
1934,15046.332
1935,15096.953
1936,15640.602
1937,15237.496
1938,15076.239
1939,14562.491
1940,14511.871
1941,14562.491
1942,14723.754
1943,15126.86
1944,15288.123
1945,14331.387
1946,14170.124
1947,14683.872
1948,14170.124
1949,14119.503
1950,14170.124
1951,15146.999
1952,15197.616
1953,15427.882
1954,15377.265
1955,15427.882
1956,14591.686
1957,14188.567
1958,14027.311
1959,13866.054
1960,13704.797
1961,13191.049
1962,13140.428
1963,13191.049
1964,13352.312
1965,12414.764
1966,12576.026
1967,12979.133
1968,12465.385
1969,12414.764
1970,12283.348
1971,11769.6
1972,11718.9795
1973,11769.6
1974,12283.348
1975,12444.6045
1976,10721.299
1977,10670.678
1978,10933.211
1979,10882.59
1980,10933.211
1981,10983.835
1982,11145.099
1983,11306.361
1984,13098.812
1985,13149.429
1986,10509.333
1987,10458.708
1988,10408.088
1989,10458.708
1990,10619.972
1991,11023.077
1992,11184.334
1993,12112.875
1994,11599.127
1995,11196.0205
1996,11034.758
1997,11196.0205
1998,11034.758
1999,11760.384
2000,11608.541
2001,11094.793
2002,11044.172
2003,11094.793
2004,15661.601
2005,15500.344
2006,15339.087
2007,14049.13
2008,13887.861
2009,13726.593
2010,13675.968
2011,13625.348
2012,13675.968
2013,13726.593
2014,13887.855
2015,14290.961
2016,14562.897
2017,14613.519
2018,14774.781
2019,15177.888
2020,15339.188
2021,15500.458
2022,20138.887
2023,19977.623
2024,19816.367
2025,19655.11
2026,19493.854
2027,19332.596
2028,19171.34
2029,19120.723
2030,18606.977
2031,18445.713
2032,18395.094
2033,18445.713
2034,18395.09
2035,18344.469
2036,20551.416
2037,20148.31
2038,19987.055
2039,19583.947
2040,19422.686
2041,19372.064
2042,19422.686
2043,19473.31
2044,19634.584
2045,20470.979
2046,20420.355
2047,20581.617
2048,20420.355
2049,20470.986
2050,20521.607
2051,21459.215
2052,21408.592
2053,21459.215
2054,21408.594
2055,21459.215
2056,21620.484
2057,21781.748
2058,22184.86
2059,22910.518
2060,22859.896
2061,22910.518
2062,23071.78
2063,23585.547
2064,23636.168
2065,24149.93
2066,24200.55
2067,24361.814
2068,24523.076
2069,24684.34
2070,24845.602
2071,25006.865
2072,25168.127
2073,25329.39
2074,25490.654
2075,25651.916
2076,26407.54
2077,26458.16
2078,26941.986
2079,26891.365
2080,26941.986
2081,27103.254
2082,28181.402
2083,28130.781
2084,28181.402
2085,28877.15
2086,28826.525
2087,28775.904
2088,28826.525
2089,28877.15
2090,29360.975
2091,29310.354
2092,29360.975
2093,29522.238
2094,29683.5
2095,30086.613
2096,30247.877
2097,30650.982
2098,30812.238
2099,31325.984
2100,31376.602
2101,31537.857
2102,31699.121
2103,31860.383
2104,32374.135
2105,32424.752
2106,32586.01
2107,32747.271
2108,32908.535
2109,33069.797
2110,33472.91
2111,33634.18
2112,34258.57
2113,34309.188
2114,34470.445
2115,34631.707
2116,34792.97
2117,35196.074
2118,35357.332
2119,35629.23
2120,35790.484
2121,35841.1
2122,36002.367
2123,36163.63
2124,36324.89
2125,36728.004
2126,36889.266
2127,37050.53
2128,37211.793
2129,37614.9
2130,37776.156
2131,37937.418
2132,40356.098
2133,39952.984
2134,39791.723
2135,39741.105
2136,39791.723
2137,39741.105
2138,39791.723
2139,40305.47
2140,40356.086
2141,40517.348
2142,40678.61
2143,42321.17
2144,42270.547
2145,42219.93
2146,42270.547
2147,42431.812
2148,42593.074
2149,16104.785
2150,15701.679
2151,15540.409
2152,15379.141
2153,14976.034
2154,14814.765
2155,14653.49
2156,14602.866
2157,14653.49
2158,14492.209
2159,14330.928
2160,14280.304
2161,14330.928
2162,14844.68
2163,15005.942
2164,15409.048
2165,13887.933
2166,13837.309
2167,13887.937
2168,13837.3125
2169,13887.937
2170,14049.205
2171,13989.209
2172,13938.585
2173,13989.209
2174,14150.479
2175,14632.036
2176,14470.767
2177,14309.498
2178,14258.877
2179,13634.506
2180,13473.236
2181,13070.13
2182,12908.861
2183,12858.236
2184,12908.861
2185,12183.197
2186,12132.572
2187,12183.197
2188,12132.572
2189,12183.197
2190,11699.312
2191,11648.681
2192,11487.412
2193,11648.681
2194,12051.787
2195,10439.107
2196,10489.735
2197,10439.111
2198,10701.647
2199,10651.023
2200,10701.647
2201,10862.917
2202,11266.023
2203,11427.286
2204,10489.71
2205,10549.683
2206,10388.414
2207,10227.145
2208,10176.5205
2209,10227.145
2210,10740.896
2211,10902.165
2212,11063.434
2213,11881.314
2214,11478.209
2215,11316.945
2216,10913.839
2217,10752.57
2218,10701.946
2219,10752.57
2220,10913.857
2221,10973.874
2222,10812.605
2223,10973.874
2224,11135.144
2225,15621.275
2226,14331.318
2227,13928.211
2228,13766.942
2229,13605.674
2230,13444.404
2231,13393.78
2232,13444.404
2233,13605.674
2234,14008.78
2235,14170.056
2236,14331.331
2237,14492.6
2238,14895.706
2239,15057.001
2240,15218.27
2241,15379.539
2242,20259.81
2243,20098.555
2244,20047.934
2245,19776.041
2246,19372.99
2247,19211.72
2248,19050.451
2249,18889.184
2250,18727.9
2251,18324.795
2252,18163.525
2253,18112.902
2254,18163.525
2255,18112.902
2256,18163.525
2257,20027.404
2258,19866.137
2259,19704.873
2260,19191.121
2261,19140.498
2262,19191.121
2263,19352.396
2264,19513.688
2265,20350.06
2266,20188.791
2267,20138.168
2268,20188.791
2269,20239.42
2270,21177.027
2271,21126.4
2272,21177.027
2273,21126.404
2274,21177.027
2275,21338.297
2276,21499.566
2277,21902.672
2278,22063.941
2279,22467.055
2280,22628.33
2281,22789.598
2282,23515.25
2283,23353.98
2284,23515.25
2285,23918.363
2286,24079.633
2287,24482.738
2288,24754.643
2289,24805.264
2290,24966.527
2291,25127.79
2292,25289.053
2293,25450.316
2294,25611.584
2295,26014.697
2296,26175.973
2297,26447.898
2298,26498.523
2299,26659.797
2300,26821.066
2301,26982.336
2302,27385.45
2303,27899.213
2304,27949.838
2305,28756.23
2306,28594.963
2307,28544.338
2308,28594.963
2309,28756.236
2310,29028.162
2311,29078.787
2312,29240.057
2313,29643.162
2314,29804.426
2315,29965.695
2316,30368.8
2317,30882.549
2318,31043.807
2319,31094.426
2320,31820.045
2321,31769.424
2322,31820.045
2323,31981.309
2324,32142.57
2325,32868.195
2326,32817.574
2327,32868.195
2328,33029.46
2329,33190.723
2330,33351.992
2331,33513.26
2332,33916.367
2333,34752.633
2334,34702.01
2335,34752.633
2336,34913.895
2337,35427.64
2338,35911.418
2339,35860.797
2340,36123.29
2341,36072.668
2342,36123.29
2343,36284.555
2344,36445.816
2345,36607.086
2346,37010.19
2347,37282.098
2348,37332.72
2349,37493.98
2350,37897.086
2351,38058.344
2352,40235.18
2353,40073.91
2354,40023.29
2355,40073.91
2356,41363.93
2357,41202.656
2358,40799.543
2359,40638.273
2360,40587.652
2361,40638.273
2362,41152.035
2363,41877.703
2364,42038.984
2365,41988.36
2366,42038.984
2367,42200.26
2368,42361.535
2369,15822.601
2370,15661.332
2371,15258.226
2372,15096.956
2373,14693.849
2374,14532.574
2375,14371.299
2376,14210.018
2377,14048.737
2378,13998.109
2379,14048.737
2380,14210.012
2381,14371.287
2382,14210.031
2383,14260.659
2384,13767.017
2385,13605.742
2386,13656.373
2387,13605.745
2388,13656.373
2389,14170.128
2390,13656.391
2391,13707.019
2392,13868.299
2393,14029.58
2394,14752.958
2395,14591.689
2396,14541.064
2397,14591.689
2398,13755.428
2399,13704.804
2400,13191.052
2401,12787.944
2402,12626.67
2403,12223.556
2404,12062.28
2405,11901.006
2406,11850.378
2407,11901.006
2408,11739.725
2409,11255.846
2410,11417.12
2411,11255.846
2412,11769.604
2413,10368.841
2414,10207.544
2415,10156.916
2416,10207.544
2417,10368.829
2418,10419.456
2419,10580.731
2420,10983.839
2421,10156.892
2422,10207.519
2423,10368.8
2424,10670.605
2425,10046.213
2426,9995.582
2427,9944.954
2428,9995.582
2429,10156.856
2430,11023.087
2431,10157.123
2432,10106.495
2433,10157.123
2434,11196.03
2435,11034.762
2436,10631.654
2437,10470.379
2438,10419.751
2439,10470.379
2440,10631.666
2441,10581.038
2442,11094.797
2443,13535.419
2444,13374.138
2445,13323.51
2446,14049.134
2447,13887.864
2448,13726.596
2449,13323.488
2450,13162.214
2451,13111.586
2452,13162.214
2453,13887.864
2454,14049.14
2455,14210.415
2456,14724.182
2457,14774.81
2458,14936.085
2459,15339.192
2460,15500.461
2461,17830.68
2462,17780.05
2463,17830.68
2464,20007.607
2465,19493.912
2466,19332.643
2467,19171.375
2468,18768.268
2469,18606.992
2470,18445.717
2471,18042.61
2472,17881.334
2473,17830.707
2474,17881.334
2475,17830.703
2476,19120.846
2477,19070.203
2478,18908.928
2479,19070.205
2480,18908.932
2481,19070.205
2482,19120.84
2483,19282.121
2484,20007.86
2485,19957.229
2486,19906.6
2487,19957.229
2488,20118.504
2489,21056.111
2490,20894.836
2491,20844.209
2492,20894.836
2493,21056.111
2494,21459.219
2495,21620.488
2496,22134.238
2497,22184.863
2498,22346.139
2499,22507.414
2500,22910.521
2501,23071.79
2502,23585.547
2503,23636.172
2504,23797.447
2505,24200.555
2506,24714.305
2507,25087.455
2508,25036.83
2509,25087.455
2510,25248.73
2511,25732.506
2512,25681.883
2513,25732.506
2514,25893.781
2515,26055.057
2516,26216.332
2517,26377.607
2518,26538.88
2519,26941.988
2520,27103.258
2521,27264.533
2522,27667.646
2523,27828.928
2524,27990.209
2525,28151.49
2526,28312.771
2527,28474.047
2528,28635.32
2529,28796.596
2530,28957.871
2531,29360.979
2532,30086.617
2533,30035.992
2534,30086.617
2535,30600.38
2536,30761.662
2537,31164.74
2538,32102.236
2539,32051.615
2540,32102.236
2541,32263.5
2542,32424.762
2543,32374.139
2544,32424.762
2545,33150.387
2546,33634.188
2547,33472.914
2548,33422.29
2549,33472.914
2550,33634.184
2551,33795.453
2552,34984.203
2553,34933.58
2554,34984.203
2555,35034.824
2556,35659.21
2557,36919.246
2558,36516.133
2559,36354.855
2560,36728.02
2561,36566.746
2562,36728.008
2563,36677.383
2564,36728.008
2565,37241.773
2566,37292.383
2567,37564.285
2568,37614.91
2569,37776.17
2570,37937.445
2571,40356.1
2572,40305.477
2573,40356.1
2574,40305.477
2575,41243.016
2576,41081.74
2577,40920.465
2578,40869.844
2579,40819.22
2580,40869.844
2581,41031.117
2582,41434.23
2583,41595.51
2584,41756.793
2585,41918.07
2586,42079.344
2587,42482.457
2588,42643.74
2589,15349.452
2590,15077.484
2591,15026.854
2592,15077.484
2593,14814.769
2594,14653.493
2595,14602.865
2596,14089.1045
2597,13927.823
2598,13766.542
2599,13715.911
2600,13766.542
2601,13817.177
2602,13978.464
2603,14139.745
2604,13887.937
2605,13374.179
2606,13323.547
2607,13374.179
2608,13535.46
2609,13586.1045
2610,13424.823
2611,13586.1045
2612,13747.386
2613,13908.667
2614,14069.947
2615,12123.938
2616,12073.308
2617,12123.938
2618,13986.998
2619,13583.92
2620,13422.633
2621,12908.864
2622,12858.236
2623,12344.476
2624,12183.2
2625,11780.092
2626,11618.812
2627,11457.53
2628,11618.812
2629,11346.868
2630,10973.65
2631,11134.932
2632,10298.555
2633,10137.274
2634,9975.98
2635,9925.35
2636,9975.98
2637,10137.262
2638,10298.543
2639,10701.651
2640,9764.037
2641,9925.324
2642,10086.605
2643,10247.887
2644,9764.019
2645,9925.299
2646,9764.019
2647,9713.387
2648,9764.019
2649,10277.776
2650,10439.051
2651,10036.209
2652,9874.928
2653,9824.297
2654,9874.928
2655,10913.849
2656,10752.573
2657,10349.466
2658,10188.185
2659,10137.554
2660,10188.185
2661,10349.472
2662,10863.233
2663,13414.506
2664,13253.225
2665,13091.943
2666,13041.3125
2667,13091.943
2668,13605.683
2669,13444.408
2670,12930.65
2671,12880.019
2672,12930.65
2673,13091.9375
2674,14170.06
2675,14331.334
2676,14492.615
2677,14653.896
2678,15057.004
2679,15218.279
2680,17760.402
2681,17599.115
2682,17548.484
2683,17599.115
2684,17760.396
2685,17599.104
2686,17437.822
2687,19050.46
2688,18889.186
2689,18727.912
2690,18677.283
2691,18163.53
2692,17760.422
2693,17599.14
2694,17548.51
2695,17599.14
2696,17548.502
2697,18838.65
2698,18677.363
2699,18626.732
2700,18677.363
2701,18838.645
2702,18999.926
2703,19161.207
2704,19886.945
2705,19725.666
2706,19675.033
2707,19725.666
2708,19886.953
2709,20048.24
2710,20562.01
2711,20612.643
2712,20773.924
2713,21177.031
2714,22255.178
2715,21741.414
2716,22467.059
2717,22416.43
2718,22467.059
2719,22628.332
2720,23353.984
2721,23303.355
2722,23918.367
2723,23867.738
2724,23918.367
2725,24079.64
2726,24945.871
2727,24996.5
2728,25369.65
2729,25319.021
2730,25369.65
2731,25964.074
2732,26014.701
2733,25964.074
2734,26014.701
2735,26498.525
2736,26447.898
2737,26498.525
2738,26659.8
2739,27385.453
2740,27334.824
2741,27385.453
2742,27546.734
2743,27708.014
2744,27869.295
2745,28030.576
2746,28191.857
2747,28594.965
2748,28756.24
2749,29028.162
2750,29078.791
2751,29592.559
2752,29753.846
2753,30267.559
2754,30318.188
2755,30479.469
2756,30882.582
2757,30802.121
2758,30963.408
2759,31366.525
2760,32545.693
2761,32495.066
2762,32545.693
2763,34480.785
2764,34077.67
2765,33916.39
2766,33755.11
2767,33704.48
2768,33755.11
2769,33704.48
2770,33755.11
2771,33916.39
2772,35992.074
2773,35830.785
2774,35427.67
2775,35266.39
2776,35427.67
2777,36798.332
2778,36637.05
2779,36586.426
2780,36848.938
2781,36798.312
2782,36959.58
2783,36908.95
2784,36959.58
2785,37120.86
2786,38199.04
2787,38360.332
2788,38521.625
2789,38470.992
2790,38521.625
2791,38682.91
2792,39196.684
2793,40587.668
2794,41525.207
2795,41363.934
2796,41202.66
2797,41152.03
2798,41202.66
2799,41152.04
2800,41101.41
2801,41152.04
2802,41313.32
2803,41474.598
2804,41635.88
2805,42038.99
2806,42200.26
2807,42361.543
2808,42764.66
2809,15168.52
2810,15117.885
2811,14845.921
2812,14795.286
2813,14845.921
2814,14693.877
2815,14532.59
2816,14371.303
2817,14210.021
2818,14048.74
2819,13534.9795
2820,13484.345
2821,13534.9795
2822,13696.267
2823,13857.554
2824,14260.669
2825,13303.902
2826,13142.615
2827,13091.98
2828,13142.615
2829,13656.376
2830,13142.622
2831,13193.257
2832,13707.021
2833,13868.303
2834,11892.372
2835,11841.737
2836,11892.376
2837,11841.741
2838,11892.376
2839,12053.663
2840,13463.009
2841,13301.722
2842,13140.435
2843,12626.673
2844,12576.042
2845,12626.673
2846,11901.009
2847,11850.378
2848,11225.964
2849,11064.67
2850,10903.377
2851,10742.084
2852,10691.449
2853,10419.485
2854,10016.369
2855,9855.076
2856,9693.783
2857,9643.148
2858,9693.783
2859,9431.205
2860,9481.84
2861,9643.127
2862,9804.414
2863,10207.522
2864,9481.832
2865,9431.182
2866,9481.82
2867,9431.186
2868,9481.82
2869,9643.107
2870,10046.216
2871,9855.296
2872,9694.003
2873,9643.365
2874,9592.73
2875,9643.365
2876,11034.771
2877,10631.663
2878,10470.383
2879,10067.273
2880,9905.986
2881,10067.273
2882,10007.26
2883,10631.67
2884,13535.422
2885,13374.142
2886,12971.032
2887,12809.745
2888,12648.452
2889,12597.817
2890,12648.452
2891,12597.817
2892,12648.452
2893,12809.739
2894,12971.026
2895,13374.142
2896,14452.257
2897,14724.182
2898,14774.813
2899,15288.585
2900,15449.878
2901,17639.492
2902,17478.205
2903,17316.918
2904,17266.283
2905,17316.918
2906,17155.625
2907,17104.99
2908,17155.625
2909,17104.99
2910,18959.482
2911,18908.85
2912,18959.482
2913,17881.338
2914,17478.229
2915,17316.941
2916,17266.305
2917,17215.67
2918,17266.305
2919,18556.453
2920,18395.166
2921,18344.531
2922,18717.764
2923,18667.129
2924,18717.764
2925,18879.059
2926,19392.832
2927,19443.467
2928,19604.754
2929,19766.041
2930,19927.328
2931,20330.443
2932,20491.73
2933,20894.84
2934,21056.127
2935,22134.268
2936,21972.98
2937,22698.629
2938,22647.996
2939,22698.629
2940,23636.182
2941,23585.555
2942,24311.223
2943,24149.936
2944,24311.223
2945,24714.34
2946,24200.564
2947,25278.697
2948,25651.848
2949,25601.217
2950,25651.848
2951,26246.271
2952,26195.64
2953,26246.271
2954,27294.5
2955,26891.383
2956,26730.096
2957,26679.465
2958,26730.096
2959,27667.65
2960,27617.023
2961,27667.65
2962,27617.02
2963,27667.65
2964,27828.932
2965,27990.213
2966,28151.494
2967,28312.775
2968,29038.44
2969,29310.361
2970,29259.729
2971,29310.361
2972,29471.648
2973,29632.936
2974,29794.223
2975,30549.754
2976,30600.385
2977,30519.924
2978,30681.21
2979,31084.326
2980,31245.62
2981,31406.912
2982,31810.03
2983,31971.328
2984,34359.875
2985,34198.586
2986,34037.305
2987,34097.332
2988,33936.047
2989,34097.332
2990,34037.305
2991,33986.676
2992,34037.305
2993,36112.992
2994,35709.875
2995,35548.586
2996,35497.957
2997,37433.02
2998,36919.25
2999,36868.617
3000,36919.25
3001,37080.504
3002,37131.137
3003,37191.15
3004,37241.777
3005,37191.145
3006,37241.777
3007,37755.547
3008,37916.84
3009,38078.133
3010,38239.426
3011,38400.715
3012,38914.49
3013,38965.12
3014,39690.832
3015,39640.195
3016,39690.832
3017,40416.55
3018,40365.918
3019,41434.234
3020,41383.605
3021,41434.234
3022,41383.605
3023,41434.234
3024,41595.516
3025,41756.797
3026,42482.46
3027,42431.832
3028,42482.46
3029,42643.75
3030,43046.863
3031,15450.728
3032,15047.611
3033,14886.318
3034,14725.02
3035,14563.72
3036,14513.082
3037,14563.72
3038,14402.415
3039,13787.296
3040,13626.002
3041,13464.709
3042,13303.416
3043,13252.777
3044,13303.416
3045,13817.181
3046,13978.468
3047,14139.761
3048,12961.694
3049,12911.052
3050,12860.414
3051,12911.052
3052,12961.694
3053,12911.056
3054,12961.694
3055,13475.458
3056,13989.223
3057,11771.464
3058,11610.171
3059,11660.8125
3060,11610.175
3061,11660.8125
3062,12174.577
3063,13583.923
3064,13422.636
3065,13372.001
3066,13422.636
3067,12344.504
3068,12183.21
3069,11669.458
3070,11508.165
3071,11105.056
3072,10943.762
3073,10782.469
3074,10621.176
3075,10459.883
3076,10409.244
3077,10137.284
3078,9734.168
3079,9572.875
3080,9411.582
3081,9360.943
3082,9199.638
3083,9250.276
3084,9764.041
3085,9148.993
3086,9199.631
3087,9360.924
3088,9199.619
3089,9148.98
3090,9199.619
3091,9360.912
3092,9764.021
3093,9895.682
3094,9734.388
3095,9573.095
3096,9411.802
3097,9361.164
3098,9411.802
3099,9462.443
3100,9725.059
3101,9674.42
3102,9725.059
3103,9674.42
3104,9725.059
3105,9886.352
3106,10047.645
3107,13414.527
3108,13253.233
3109,13091.946
3110,12688.837
3111,12527.544
3112,12366.251
3113,12315.612
3114,12366.251
3115,12527.544
3116,12930.653
3117,13091.94
3118,13253.233
