,distance_stream_downstream
1866,12597.817
1867,12648.452
1868,12809.739
1869,12971.026
1870,13374.142
1871,14452.257
1872,14724.182
1873,14774.813
1874,15288.585
1875,15449.878
1876,17639.492
1877,17478.205
1878,17316.918
1879,17266.283
1880,17316.918
1881,17155.625
1882,17104.99
1883,17155.625
1884,17104.99
1885,18959.482
1886,18908.85
1887,18959.482
1888,17881.338
1889,17478.229
1890,17316.941
1891,17266.305
1892,17215.67
1893,17266.305
1894,18556.453
1895,18395.166
1896,18344.531
1897,18717.764
1898,18667.129
1899,18717.764
1900,18879.059
1901,19392.832
1902,19443.467
1903,19604.754
1904,19766.041
1905,19927.328
1906,20330.443
1907,20491.73
1908,20894.84
1909,21056.127
1910,22134.268
1911,21972.98
1912,22698.629
1913,22647.996
1914,22698.629
1915,23636.182
1916,23585.555
1917,24311.223
1918,24149.936
1919,24311.223
1920,24714.34
1921,24200.564
1922,25278.697
1923,25651.848
1924,25601.217
1925,25651.848
1926,26246.271
1927,26195.64
1928,26246.271
1929,27294.5
1930,26891.383
1931,26730.096
1932,26679.465
1933,26730.096
1934,27667.65
1935,27617.023
1936,27667.65
1937,27617.02
1938,27667.65
1939,27828.932
1940,27990.213
1941,28151.494
1942,28312.775
1943,29038.44
1944,29310.361
1945,29259.729
1946,29310.361
1947,29471.648
1948,29632.936
1949,29794.223
1950,30549.754
1951,30600.385
1952,30519.924
1953,30681.21
1954,31084.326
1955,31245.62
1956,31406.912
1957,31810.03
1958,31971.328
1959,34359.875
1960,34198.586
1961,34037.305
1962,34097.332
1963,33936.047
1964,34097.332
1965,34037.305
1966,33986.676
1967,34037.305
1968,36112.992
1969,35709.875
1970,35548.586
1971,35497.957
1972,37433.02
1973,36919.25
1974,36868.617
1975,36919.25
1976,11105.056
1977,10943.762
1978,10782.469
1979,10621.176
1980,10459.883
1981,10409.244
1982,10137.284
1983,9734.168
1984,9572.875
1985,9411.582
1986,9360.943
1987,9199.638
1988,9250.276
1989,9764.041
1990,9148.993
1991,9199.631
1992,9360.924
1993,9199.619
1994,9148.98
1995,9199.619
1996,9360.912
1997,9764.021
1998,9895.682
1999,9734.388
2000,9573.095
2001,9411.802
2002,9361.164
2003,9411.802
2004,9462.443
2005,9725.059
2006,9674.42
2007,9725.059
2008,9674.42
2009,9725.059
2010,9886.352
2011,10047.645
2012,13414.527
2013,13253.233
2014,13091.946
2015,12688.837
2016,12527.544
2017,12366.251
2018,12315.612
2019,12366.251
2020,12527.544
2021,12930.653
2022,13091.94
2023,13253.233
2024,13656.344
2025,14734.459
2026,15006.383
2027,15167.677
2028,15328.97
2029,17760.406
2030,17599.12
2031,17196.01
2032,17034.717
2033,16873.424
2034,16822.785
2035,16873.424
2036,16712.12
2037,16873.424
2038,16822.785
2039,16661.473
2040,16610.834
2041,17760.43
2042,16822.787
2043,17196.033
2044,17034.74
2045,16984.104
2046,18062.322
2047,18112.965
2048,18062.326
2049,18112.965
2050,18384.926
2051,18435.562
2052,18596.855
2053,18758.15
2054,19161.266
2055,19322.559
2056,19725.668
2057,19886.955
2058,20048.242
2059,20209.535
2060,20612.645
2061,21126.406
2062,21177.041
2063,22255.182
2064,22768.953
2065,22255.182
2066,22879.562
2067,22930.197
2068,23867.756
2069,24945.912
2070,24432.139
2071,24381.504
2072,24432.139
2073,24593.432
2074,24996.547
2075,25157.846
2076,25671.625
2077,25722.264
2078,25883.568
2079,26477.842
2080,26427.207
2081,26477.842
2082,27173.592
2083,27012.297
2084,26961.662
2085,27012.297
2086,27949.852
2087,27899.217
2088,27949.852
2089,27899.225
2090,27949.852
2091,28111.133
2092,28272.414
2093,28221.78
2094,28272.414
2095,28433.707
2096,29915.148
2097,29753.855
2098,29592.562
2099,29541.928
2100,29592.562
2101,30216.998
2102,29915.137
2103,30076.43
2104,30237.723
2105,30640.84
2106,30802.125
2107,30963.418
2108,31124.71
2109,31527.828
2110,31689.127
2111,31850.426
2112,34480.79
2113,34319.508
2114,34379.535
2115,34328.906
2116,34167.613
2117,34328.906
2118,34732.023
2119,34893.32
2120,36395.2
2121,35992.082
2122,35830.79
2123,35780.152
2124,35830.79
2125,37312.113
2126,37150.82
2127,37100.184
2128,37150.82
2129,11225.967
2130,11064.674
2131,10903.381
2132,10742.088
2133,10691.449
2134,10177.678
2135,10016.379
2136,9855.079
2137,9693.786
2138,9290.683
2139,9129.377
2140,8968.071
2141,8917.43
2142,8968.071
2143,8917.427
2144,8968.071
2145,9129.377
2146,8968.056
2147,8917.414
2148,8968.056
2149,9481.824
2150,9643.117
2151,10016.593
2152,9855.3
2153,9694.007
2154,9180.239
2155,9129.597
2156,9180.239
2157,9341.538
2158,9604.152
2159,9442.854
2160,9392.212
2161,9442.854
2162,9604.152
2163,10007.263
2164,10954.647
2165,11005.289
2166,12346.642
2167,12185.337
2168,12134.695
2169,12648.456
2170,12134.6875
2171,12084.046
2172,12134.6875
2173,12648.456
2174,12809.749
2175,13212.858
2176,13374.1455
2177,13535.438
2178,13696.737
2179,15237.95
2180,15288.588
2181,15449.881
2182,15793.978
2183,17478.215
2184,17316.922
2185,17266.283
2186,16752.518
2187,16591.219
2188,16429.914
2189,16379.271
2190,16429.914
2191,16591.219
2192,16429.914
2193,16379.269
2194,16429.914
2195,16591.225
2196,16540.584
2197,16591.225
2198,16752.535
2199,17830.76
2200,17780.12
2201,17830.76
2202,17992.059
2203,18153.36
2204,18314.658
2205,18717.768
2206,18879.06
2207,19040.36
2208,19443.47
2209,19604.77
2210,20330.447
2211,20279.809
2212,20330.447
2213,20491.74
2214,21459.246
2215,22537.387
2216,22486.748
2217,23000.521
2218,23051.164
2219,22537.387
2220,24149.96
2221,25228.125
2222,24825.008
2223,24663.707
2224,24714.342
2225,24663.705
2226,24714.342
2227,24875.643
2228,25389.416
2229,25440.059
2230,25601.363
2231,25762.668
2232,25923.975
2233,26437.762
2234,26488.402
2235,27294.502
2236,27243.867
2237,27193.229
2238,27243.867
2239,28181.418
2240,28232.057
2241,28181.418
2242,28232.057
2243,28181.418
2244,28232.057
2245,28503.984
2246,28453.346
2247,28503.984
2248,28665.283
2249,30036.06
2250,29874.768
2251,29824.133
2252,29773.494
2253,29824.133
2254,29985.432
2255,30146.73
2256,30549.848
2257,30358.635
2258,30872.459
2259,31033.691
2260,31084.33
2261,31245.623
2262,31406.922
2263,31568.22
2264,31729.521
2265,31890.82
2266,34661.74
2267,34611.113
2268,34449.816
2269,34399.18
2270,34449.816
2271,34611.117
2272,35014.234
2273,35175.54
2274,36112.992
2275,36062.355
2276,36112.992
2277,37946.8
2278,37433.023
2279,37382.387
2280,37433.023
2281,37382.39
2282,12397.281
2283,12558.586
2284,12961.697
2285,13122.996
2286,11469.655
2287,11308.351
2288,11147.045
2289,11096.399
2290,11147.045
2291,11660.816
2292,9796.674
2293,9635.369
2294,9474.063
2295,9312.758
2296,9262.113
2297,9312.758
2298,9262.109
2299,11669.475
2300,11508.175
2301,11346.882
2302,11296.24
2303,11346.882
2304,10973.654
2305,10459.886
2306,10409.244
2307,10459.886
2308,10298.587
2309,10137.288
2310,9169.779
2311,9008.474
2312,8847.169
2313,8685.863
2314,8635.219
2315,8685.863
2316,8847.169
2317,8685.848
2318,8847.153
2319,8685.848
2320,8847.153
2321,9250.264
2322,9411.569
2323,10137.508
2324,9976.215
2325,9462.447
2326,8948.676
2327,8898.03
2328,8948.676
2329,9109.997
2330,9160.6455
2331,9110.0
2332,9160.6455
2333,9321.95
2334,9725.062
2335,10773.727
2336,10723.081
2337,10773.727
2338,12225.739
2339,12064.434
2340,11903.128
2341,11852.483
2342,11903.125
2343,11852.4795
2344,11903.125
2345,11852.477
2346,12013.781
2347,13444.425
2348,12679.599
2349,12628.954
2350,12679.599
2351,13978.946
2352,15663.705
2353,15613.056
2354,15562.411
2355,15613.056
2356,15350.431
2357,17034.727
2358,16873.428
2359,16822.785
2360,16309.011
2361,16147.705
2362,16097.061
2363,16147.705
2364,16309.011
2365,16147.705
2366,16097.061
2367,16147.705
2368,16309.017
2369,16470.328
2370,17548.553
2371,17497.906
2372,17548.553
2373,17709.857
2374,18112.969
2375,18384.926
2376,18435.566
2377,19161.27
2378,19110.627
2379,19161.27
2380,19322.568
2381,19725.678
2382,20562.018
2383,20511.375
2384,20562.018
2385,20723.307
2386,22819.594
2387,22768.955
2388,22718.314
2389,22768.955
2390,22930.262
2391,23333.379
2392,23494.69
2393,25107.22
2394,24945.916
2395,24895.273
2396,24945.916
2397,24996.55
2398,24945.908
2399,24996.55
2400,25157.85
2401,25319.154
2402,25480.46
2403,25641.766
2404,26155.549
2405,26206.195
2406,26367.5
2407,27335.06
2408,27284.416
2409,27335.06
2410,28494.168
2411,28443.523
2412,28494.168
2413,28544.816
2414,28494.172
2415,28544.816
2416,28463.627
2417,29299.973
2418,28896.855
2419,28735.55
2420,28786.191
2421,30267.627
2422,30106.34
2423,30055.7
2424,30106.34
2425,30267.639
2426,30216.998
2427,30267.639
2428,30428.945
2429,30590.25
2430,30993.367
2431,31154.68
2432,31315.99
2433,31366.537
2434,32666.227
2435,32615.582
2436,32666.227
2437,32827.543
2438,32988.863
2439,33150.168
2440,34681.387
2441,34732.027
2442,34681.383
2443,34732.027
2444,34893.332
2445,35054.637
2446,36344.562
2447,36293.92
2448,36344.562
2449,37825.9
2450,37664.594
2451,37825.9
2452,37664.594
2453,37715.234
2454,37876.54
2455,38823.52
2456,38662.215
2457,38500.902
2458,37987.12
2459,12165.718
2460,12679.492
2461,12840.798
2462,11288.794
2463,11590.562
2464,11429.257
2465,10915.482
2466,10864.833
2467,10915.482
2468,11429.257
2469,9806.967
2470,9645.648
2471,9595.0
2472,9191.858
2473,9030.547
2474,8979.898
2475,9030.547
2476,11790.387
2477,11629.094
2478,11578.448
2479,11629.094
2480,11578.451
2481,10742.098
2482,10691.452
2483,10742.098
2484,10691.456
2485,10742.098
2486,9451.997
2487,9290.686
2488,9129.38
2489,8968.075
2490,8454.301
2491,8403.652
2492,8454.301
2493,8968.075
2494,8454.285
2495,8403.637
2496,8454.285
2497,8968.06
2498,9129.364
2499,9069.381
2500,8343.752
2501,8293.104
2502,9230.888
2503,8827.775
2504,8666.464
2505,8615.815
2506,8666.464
2507,8827.785
2508,8878.434
2509,9039.745
2510,9442.856
2511,9604.162
2512,10652.826
2513,10491.515
2514,10440.866
2515,10491.515
2516,11832.889
2517,11782.229
2518,11620.917
2519,11782.225
2520,11620.913
2521,11570.265
2522,11620.913
2523,11671.565
2524,12295.993
2525,12448.036
2526,12397.388
2527,12448.036
2528,12609.365
2529,15542.805
2530,15381.493
2531,15330.845
2532,15381.493
2533,15220.176
2534,15068.22
2535,15118.868
2536,16591.223
2537,16429.916
2538,16026.805
2539,15865.494
2540,15814.845
2541,15865.494
2542,15814.845
2543,15865.494
2544,16026.805
2545,16188.116
2546,16591.234
2547,16752.553
2548,17266.34
2549,17427.652
2550,17830.764
2551,17992.068
2552,18395.18
2553,18556.49
2554,18717.803
2555,18879.113
2556,19392.836
2557,20007.89
2558,20954.898
2559,20793.588
2560,20954.898
2561,21358.018
2562,21519.334
2563,23051.168
2564,23000.525
2565,23051.168
2566,23000.521
2567,23051.168
2568,23212.479
2569,23373.791
2570,25228.127
2571,25177.482
2572,25228.127
2573,26165.809
2574,26004.492
2575,25278.762
2576,25440.06
2577,25389.416
2578,25440.06
2579,25601.367
2580,25762.672
2581,25923.982
2582,26085.295
2583,26488.414
2584,26649.73
2585,27052.85
2586,27214.174
2587,28373.268
2588,28211.957
2589,28262.605
2590,28211.957
2591,28262.605
2592,28423.916
2593,29340.385
2594,29179.072
2595,29017.762
2596,28967.117
2597,29017.762
2598,30499.193
2599,30549.838
2600,30388.55
2601,30337.906
2602,30499.209
2603,30549.852
2604,30711.156
2605,30872.467
2606,30711.156
2607,30872.467
2608,31033.78
2609,31900.045
2610,32384.016
2611,32333.367
2612,32384.016
2613,32545.334
2614,32706.65
2615,32867.97
2616,33029.285
2617,33190.6
2618,34963.598
2619,35014.24
2620,34963.594
2621,35014.24
2622,35175.543
2623,35336.848
2624,36525.49
2625,38108.113
2626,37946.805
2627,37896.16
2628,37946.805
2629,38108.117
2630,41100.926
2631,41050.273
2632,40999.625
2633,41050.273
2634,38380.0
2635,38218.69
2636,11934.155
2637,12447.933
2638,11218.545
2639,11057.228
2640,10895.904
2641,10845.252
2642,10683.919
2643,10633.268
2644,10683.919
2645,10845.236
2646,9686.068
2647,9524.751
2648,9363.434
2649,9312.762
2650,8798.983
2651,8748.332
2652,8798.983
2653,8748.328
2654,11860.663
2655,11810.015
2656,11860.663
2657,8213.622
2658,8162.9697
2659,8213.622
2660,8162.966
2661,8213.622
2662,8374.939
2663,9572.9
2664,9411.595
2665,8434.717
2666,8273.394
2667,8222.738
2668,8172.0854
2669,8222.738
2670,8384.056
2671,8333.388
2672,8172.0703
2673,8333.388
2674,8736.5
2675,8787.166
2676,8948.483
2677,8112.189
2678,8061.5366
2679,8112.189
2680,8948.68
2681,8434.901
2682,8384.249
2683,8434.901
2684,8596.219
2685,8757.536
2686,9160.648
2687,9746.161
2688,9695.509
2689,10209.3
2690,10158.647
2691,10209.3
2692,10370.617
2693,11711.991
2694,11550.674
2695,11389.351
2696,11903.128
2697,11389.351
2698,11338.698
2699,11389.351
2700,11550.668
2701,12165.821
2702,12115.169
2703,12165.821
2704,12327.15
2705,12488.468
2706,15663.708
2707,15260.596
2708,15099.278
2709,14937.961
2710,14887.306
2711,14836.653
2712,14887.306
2713,14836.653
2714,15421.949
2715,16147.709
2716,15744.597
2717,15583.279
2718,15744.597
2719,15583.279
2720,15744.597
2721,16147.709
2722,16309.0205
2723,16470.338
2724,16631.654
2725,17034.773
2726,17548.555
2727,17709.873
2728,18223.635
2729,18274.283
2730,18677.395
2731,18949.37
2732,19000.018
2733,19161.334
2734,20239.457
2735,21075.803
2736,21025.154
2737,21075.803
2738,21237.12
2739,21398.438
2740,21801.557
2741,21962.879
2742,23847.17
2743,23333.383
2744,23282.734
2745,23333.383
2746,23494.693
2747,27012.48
2748,26851.156
2749,26448.037
2750,26286.713
2751,25883.594
2752,25722.275
2753,25671.627
2754,25722.275
2755,25883.582
2756,26044.887
2757,26206.197
2758,26155.549
2759,26206.197
2760,26367.516
2761,26770.635
2762,26931.959
2763,27093.275
2764,27819.06
2765,27980.39
2766,28141.707
2767,27980.39
2768,28141.707
2769,28303.049
2770,28464.373
2771,29299.977
2772,29249.328
2773,29299.977
2774,29249.332
2775,30730.76
2776,30781.408
2777,30620.121
2778,30569.473
2779,30620.121
2780,31316.006
2781,31154.69
2782,30993.371
2783,30942.723
2784,30993.371
2785,31617.83
2786,31779.154
2787,32051.148
2788,32101.8
2789,32263.117
2790,32424.436
2791,32585.752
2792,32747.07
2793,32908.387
2794,33069.707
2795,34631.668
2796,34682.32
2797,35408.094
2798,35357.44
2799,35408.094
2800,35569.418
2801,38109.1
2802,38058.445
2803,38178.375
2804,38127.727
2805,38178.375
2806,38229.02
2807,40980.027
2808,40818.71
2809,40768.06
2810,40818.71
2811,38500.906
2812,38662.22
2813,11702.593
2814,11651.934
2815,11339.446
2816,10936.333
2817,10775.01
2818,10613.687
2819,10452.356
2820,10401.701
2821,10452.356
2822,10291.021
2823,9806.97
2824,9645.652
2825,9242.539
2826,9081.216
2827,8678.089
2828,8516.766
2829,8466.11
2830,8516.766
2831,8466.106
2832,8415.374
2833,8254.05
2834,8092.7266
2835,7931.4033
2836,7880.7476
2837,7931.4033
2838,8092.7534
2839,8042.098
2840,8092.7534
2841,8475.1455
2842,8313.822
2843,8152.4985
2844,7991.1753
2845,7940.5195
2846,7991.1753
2847,7728.525
2848,7779.1807
2849,7940.504
2850,8454.288
2851,8504.947
2852,8666.2705
2853,9069.384
2854,7880.626
2855,7829.9707
2856,7880.626
2857,8364.668
2858,8314.007
2859,8152.683
2860,8314.007
2861,8827.785
2862,9413.287
2863,9463.943
2864,9413.287
2865,9463.943
2866,9977.737
2867,9927.082
2868,9977.737
2869,10491.519
2870,10411.106
2871,11429.779
2872,11268.456
2873,11107.132
2874,11056.477
2875,11107.132
2876,11268.456
2877,11883.603
2878,11832.947
2879,11883.603
2880,12044.933
2881,12206.256
2882,12609.369
2883,15542.813
2884,15381.496
2885,14655.742
2886,14605.087
2887,14655.742
2888,14605.087
2889,14655.742
2890,14605.087
2891,14655.742
2892,15139.731
2893,15301.061
2894,15250.405
2895,15301.061
2896,15462.384
2897,15865.497
2898,16379.275
2899,16540.586
2900,16701.904
2901,16752.557
2902,16913.879
2903,17316.992
2904,17478.322
2905,17639.652
2906,18505.854
2907,19231.586
2908,19180.936
2909,19231.586
2910,19282.236
2911,19443.559
2912,21307.371
2913,21358.02
2914,21307.37
2915,21358.02
2916,21519.338
2917,21680.662
2918,21841.984
2919,22245.105
2920,23564.951
2921,23514.3
2922,23564.951
2923,23726.275
2924,26891.584
2925,26730.262
2926,26568.938
2927,26165.818
2928,26004.494
2929,25953.842
2930,26004.494
2931,25953.846
2932,28776.447
2933,28827.104
2934,26649.74
2935,26488.416
2936,26437.764
2937,26488.416
2938,26649.74
2939,26811.062
2940,27214.184
2941,27375.514
2942,27536.842
2943,27698.172
2944,27859.502
2945,28020.83
2946,28182.154
2947,28343.479
2948,29311.092
2949,29260.436
2950,29311.092
2951,30852.537
2952,30801.88
2953,30852.537
2954,30851.691
2955,30801.04
2956,30851.691
2957,31436.906
2958,31738.732
2959,31335.611
2960,31174.29
2961,31335.611
2962,31496.936
2963,31658.26
2964,31819.582
2965,31980.906
2966,32384.02
2967,32545.336
2968,32706.654
2969,32867.973
2970,33029.29
2971,33190.605
2972,34400.1
2973,34913.89
2974,34964.547
2975,35125.875
2976,35287.2
2977,35448.523
2978,37877.543
2979,37826.883
2980,37776.227
2981,37826.883
2982,37877.543
2983,38038.91
2984,41100.93
2985,40697.816
2986,40536.492
2987,40485.836
2988,40536.492
2989,40375.164
2990,11369.712
2991,11420.371
2992,11218.555
2993,11057.231
2994,10895.908
2995,10492.794
2996,10331.465
2997,10170.135
2998,10008.8
2999,9847.464
3000,9796.805
3001,9847.464
3002,9121.665
3003,8960.329
3004,8798.994
3005,8748.335
3006,8234.544
3007,8183.885
3008,8234.544
3009,7971.8804
3010,8374.948
3011,8213.625
3012,7699.841
3013,7649.1816
3014,7699.841
3015,7971.8613
3016,7810.5317
3017,7971.8613
3018,8596.044
3019,8434.721
3020,8273.396
3021,7870.2827
3022,7708.9536
3023,7547.6177
3024,7496.959
3025,7547.6177
3026,7386.282
3027,8222.726
3028,8736.514
3029,8787.169
3030,7699.726
3031,7649.0635
3032,7598.4043
3033,7649.0635
3034,8243.776
3035,8082.447
3036,7921.117
3037,8082.447
3038,9343.051
3039,9181.722
3040,9343.051
3041,9181.722
3042,9131.0625
3043,9181.722
3044,9695.516
3045,9856.86
3046,9907.52
3047,10179.541
3048,11550.678
3049,11389.3545
3050,10875.569
3051,10824.91
3052,11550.719
3053,11500.06
3054,11550.719
3055,11601.381
3056,11762.711
3057,12246.748
3058,12196.089
3059,12246.748
3060,12408.09
3061,14050.831
3062,14534.851
3063,14373.5205
3064,14322.858
3065,14373.5205
3066,14322.861
3067,14373.5205
3068,14534.851
3069,14696.18
3070,14857.51
3071,15018.839
3072,15180.168
3073,15583.282
3074,15744.605
3075,16610.842
3076,16661.496
3077,17034.777
3078,16984.121
3079,17034.777
3080,17196.102
3081,17357.43
3082,17760.55
3083,18032.562
3084,18083.223
3085,18244.559
3086,18405.893
3087,18567.229
3088,19564.457
3089,21640.242
3090,21589.59
3091,21538.934
3092,21801.559
3093,21750.904
3094,21801.559
3095,21962.883
3096,22124.213
3097,23796.521
3098,23745.865
3099,23796.521
3100,23847.174
3101,27012.502
3102,26851.166
3103,26448.045
3104,26286.717
3105,26236.06
3106,26286.717
3107,28867.553
3108,28706.217
3109,28544.88
3110,28383.547
3111,28222.21
3112,26719.986
3113,26770.639
3114,26719.982
3115,26770.639
3116,26931.96
3117,27093.291
3118,27254.621
3119,27415.951
3120,27577.28
3121,27738.61
3122,28141.73
3123,28303.053
3124,29028.871
3125,28978.21
3126,29028.871
3127,29190.2
